Date,MAX—ñ_x,MIN—ñ_x,MAX—ñ_y,MIN—ñ_y,MAX—ñ,MIN—ñ,BuyFlg,SellFlg,USD,EUR,GBP,NZD,AUD,Œ‹‰Ê
2006-06-26,USD,EUR,USD,NZD,GBP,NZD,0,0,-0.1803650982755478,0.48071159902725036,0.05192872086141609,-0.7545202980868804,0.0,0.0
2006-06-27,EUR,NZD,EUR,NZD,GBP,NZD,0,NZD,0.07743618735618352,-0.06834752495196161,-0.0707790665025132,-0.3416826182640387,-0.011750629590845385,0.3416826182640387
2006-06-28,USD,NZD,EUR,NZD,GBP,NZD,0,NZD,0.08598237951578103,-0.1367781059858686,-0.09915079169695584,-1.0714285714285676,-0.32898458146976006,1.0714285714285676
2006-06-29,USD,NZD,USD,NZD,GBP,NZD,0,NZD,-1.082383039766699,-0.15752018873999019,-0.5199007911881881,0.4909694409972909,0.3182796619574768,-0.4909694409972909
2006-06-30,NZD,USD,EUR,NZD,EUR,NZD,0,0,-0.7381662725641114,0.212643412894864,0.30406661090818243,-0.15662241127909482,-0.258520828023312,0.0
2006-07-03,GBP,USD,EUR,NZD,GBP,NZD,0,0,0.38494733181457796,0.5201878679576888,0.13262541955889606,0.15975598588078288,0.3770024801824867,0.0
2006-07-04,EUR,GBP,EUR,NZD,EUR,NZD,EUR,0,0.2963255827221234,0.23151051101566456,0.41154702038570523,0.7012285065618684,0.44601513664765946,0.23151051101566456
2006-07-05,NZD,EUR,EUR,NZD,GBP,NZD,0,0,0.42578889118274343,-0.03396946521363464,-0.08008581783750524,-0.3710076047904076,0.14021396894146054,0.0
2006-07-06,USD,NZD,EUR,NZD,GBP,NZD,0,NZD,-0.27688820253457536,0.06796201676091407,-0.1650193745608819,-0.23202888024156376,0.2567108851077249,0.23202888024156376
2006-07-07,AUD,USD,AUD,NZD,GBP,NZD,0,0,-1.0845986984815648,-0.8488964346349714,-0.4250266335227293,-0.1263278304679205,-0.32588312996272295,0.0
2006-07-10,NZD,USD,AUD,USD,EUR,NZD,0,0,0.2807014866879065,-0.26027731699486134,-0.10908749332224632,0.41684765962262116,-0.24054330126861423,0.0
2006-07-11,NZD,EUR,AUD,USD,EUR,NZD,0,0,-0.04373954854032247,0.17855361512391088,0.10920662409101833,0.9017996677838758,0.6156810967667958,0.0
2006-07-12,NZD,USD,AUD,USD,EUR,NZD,0,0,0.9013795737727426,0.5038391731217784,0.35570309617718454,1.1916640555282187,0.9446301745042129,0.0
2006-07-13,NZD,GBP,NZD,USD,EUR,NZD,0,0,0.034686283672402674,-0.12618955117212893,0.5340215460441167,-0.02804468238808422,0.11293916144541338,0.0
2006-07-14,GBP,EUR,NZD,USD,USD,NZD,0,0,0.7889749358440223,0.30732242678428445,0.4418758333498918,1.4023279122654886,0.8173121469143618,0.0
2006-07-17,NZD,EUR,NZD,EUR,USD,NZD,0,0,0.7139800697244514,-0.2587179127041095,-0.29952702538164067,0.4425386608053916,-0.05709414331169782,0.0
2006-07-18,USD,GBP,NZD,EUR,USD,AUD,0,0,0.20498621456792598,0.09556272330950577,0.506971711610249,0.8150941636232645,0.05712675934554934,0.0
2006-07-19,NZD,AUD,NZD,EUR,USD,AUD,0,0,-0.4261847948351605,0.36142851984646285,0.5417792998003934,-0.3441573583718993,0.07992657383046886,0.0
2006-07-20,GBP,USD,NZD,EUR,NZD,AUD,0,0,0.11984197056511547,0.4076959373382927,0.4738184574850868,-0.2850488962941822,0.10267693819041579,0.0
2006-07-21,GBP,NZD,NZD,EUR,USD,AUD,0,0,-0.6497966331904359,-0.1015152946716058,-0.08321821691636977,-0.41505449110580406,-0.42169492386127105,0.0
2006-07-24,GBP,USD,NZD,EUR,USD,AUD,0,0,0.46471680697881546,-0.17612418062304958,-0.08791931926779295,0.2677342624783474,0.6523974784314879,0.0
2006-07-25,AUD,EUR,NZD,EUR,NZD,GBP,0,0,0.3426430813761705,0.020357477722998674,-0.13430589505003532,0.8065606030932759,0.34113647263447344,0.0
2006-07-26,NZD,GBP,NZD,EUR,USD,GBP,0,0,-0.665868860646246,0.34941270899049304,0.060283643778658025,-1.3380608357770662,0.2833182298870529,0.0
2006-07-27,EUR,NZD,AUD,EUR,AUD,GBP,0,0,-0.5156397997369222,-0.6524433561103549,-0.35224069622965537,-0.8856896910158674,-0.24861704827003894,0.0
2006-07-28,AUD,NZD,AUD,EUR,USD,GBP,0,0,-0.8293011979585985,-0.2926418452604662,-0.5813953488372103,-0.8936042517521114,-0.36252374192126124,0.0
2006-07-31,EUR,NZD,AUD,NZD,AUD,GBP,0,0,-0.2526140312005043,-0.17063682299731653,0.06549679047880286,-0.18315705362642598,-0.30698880322337363,0.0
2006-08-01,GBP,AUD,GBP,NZD,AUD,GBP,0,0,0.052395037529007205,0.3965553485834272,0.46285730795694313,0.28793561716957683,-0.09124296393274722,0.0
2006-08-02,GBP,AUD,GBP,NZD,AUD,NZD,0,0,0.0,-0.21791887320220527,0.09772498618130232,0.28992214268150907,-0.057072400952207225,0.0
2006-08-03,NZD,EUR,GBP,NZD,AUD,NZD,0,0,0.41896077351153416,0.4811642168285113,0.9251966744366458,-0.16840126716894943,-0.03427345247911662,0.0
2006-08-04,GBP,NZD,GBP,NZD,GBP,NZD,GBP,NZD,-0.6605841947597058,-0.01698702953752962,0.3869524280474046,0.5805482396732398,0.0639850982716128,-0.5805482396732398
2006-08-07,NZD,USD,GBP,USD,GBP,NZD,0,0,0.7174728219927928,0.23097577781212575,0.5644253569539348,0.3172436809564694,0.276336444325298,0.0
2006-08-08,USD,EUR,GBP,USD,GBP,NZD,0,0,0.5125500258555071,0.16267148169013534,0.2053443849256098,0.32042819844673165,-0.20269352775093008,0.0
2006-08-09,USD,AUD,GBP,NZD,GBP,NZD,0,0,-0.2895411350983146,0.46691192793737457,0.12294581337333188,1.208158715981722,0.7873145210082644,0.0
2006-08-10,NZD,USD,GBP,USD,GBP,NZD,0,0,-0.17769185234348672,-0.7610998003109937,-0.7822810110067024,0.29226821342667186,0.18680053448083545,0.0
2006-08-11,NZD,GBP,NZD,USD,AUD,EUR,0,0,0.903085492411293,0.4411627334256041,0.8067888218507901,0.8167678206213003,0.6045494277760355,0.0
2006-08-14,USD,EUR,NZD,EUR,AUD,EUR,0,EUR,0.327026585879997,0.2229892687380941,0.11822768519227367,-0.276838612582897,-0.50544418107622,-0.2229892687380941
2006-08-15,USD,AUD,NZD,AUD,AUD,EUR,0,0,-0.5232463550957633,-0.020236000946471933,-0.23618307525347104,0.2068427008135476,0.11289057581169715,0.0
2006-08-16,NZD,USD,NZD,EUR,AUD,EUR,0,0,-0.07760969762677927,0.3304373291180607,0.009107340321778956,0.9397340207296434,0.43414764874329936,0.0
2006-08-17,NZD,USD,NZD,USD,AUD,USD,0,USD,0.034519258263232544,-0.03360871902680085,-0.5326162783711008,-0.4977838523709588,-0.9150647494142516,-0.034519258263232544
2006-08-18,USD,AUD,NZD,GBP,AUD,USD,0,0,-0.18978711540564852,-0.13446981374797273,-0.31120946260011495,-0.040560816209056494,-0.5552383725433763,0.0
2006-08-21,NZD,AUD,NZD,GBP,GBP,USD,0,0,0.23336584233595303,0.4982195510979892,0.7024142539025391,0.3530388013481378,0.6973558532607393,0.0
2006-08-22,GBP,USD,NZD,GBP,GBP,USD,0,0,0.4397707431768261,-0.040193981963210224,0.30544707102908575,0.09704491697810624,0.4729996602807818,0.0
2006-08-23,AUD,EUR,NZD,GBP,AUD,USD,0,0,-0.11161133161553538,-0.3283998868143789,0.04544625160662896,-0.340678871560951,-0.12388851133835477,0.0
2006-08-24,GBP,NZD,NZD,GBP,AUD,USD,0,0,0.08165124361756426,-0.08741586992025985,-0.1499190615913859,-0.24321078230000737,-0.0507421840217126,0.0
2006-08-25,USD,NZD,USD,AUD,AUD,USD,0,0,0.708486367301564,0.6864555472102296,0.6961254310127174,0.9819835515920916,0.14102780728528774,0.0
2006-08-28,NZD,AUD,NZD,AUD,NZD,USD,NZD,0,-0.08527200220314057,0.19383282197029672,0.3207985864730478,0.30178857648730517,0.25123880958413114,0.30178857648730517
2006-08-29,GBP,USD,NZD,AUD,NZD,USD,0,0,-0.40112761632499216,-0.126742621983289,-0.15763910527403224,0.6017713091502452,0.15396315584601528,0.0
2006-08-30,NZD,USD,NZD,AUD,NZD,USD,NZD,0,0.2656428415553247,0.3606928474493287,0.550343405364262,1.103275507940893,0.2861279685359319,1.103275507940893
2006-08-31,NZD,USD,NZD,AUD,NZD,USD,NZD,0,0.2991184238366307,-0.03993181936355894,0.1749660835924205,1.156987787351138,0.19580761035840055,1.156987787351138
2006-09-01,NZD,EUR,NZD,EUR,NZD,USD,NZD,0,-0.37491687041405486,0.03994777123541571,-0.13883181867290206,-0.18195916975055626,0.2680043055172332,-0.18195916975055626
2006-09-04,AUD,USD,NZD,USD,NZD,USD,0,USD,-0.6500124176685107,-0.6123115933080236,-0.7534275307073068,-1.5573004262725343,-0.29513240555342213,0.6500124176685107
2006-09-05,AUD,NZD,NZD,EUR,NZD,USD,0,0,0.017214740389115413,-0.26786924956043734,-0.5467721180212548,-0.9086774427177313,-0.11728942210991189,0.0
2006-09-06,USD,NZD,NZD,USD,NZD,USD,0,0,0.309864528667525,0.33572821096452543,-0.1363092629149909,1.0985464565939518,-0.03354817704223079,0.0
2006-09-07,NZD,GBP,NZD,GBP,NZD,USD,NZD,0,-0.08580613809465731,-0.8298134880227237,-0.6551650332608849,-0.8053876783159497,-1.2361513984606054,-0.8053876783159497
2006-09-08,USD,AUD,NZD,GBP,NZD,USD,0,0,0.44657903827172163,-0.013499070201339336,-0.05496238727819014,-0.7586845676322507,-0.1755750153045854,0.0
2006-09-11,USD,NZD,NZD,GBP,NZD,EUR,0,0,0.5044493603826306,0.8098784929955416,0.5040581611379436,0.697430645772612,0.09077707199358631,0.0
2006-09-12,EUR,AUD,NZD,GBP,NZD,EUR,0,0,0.24669781250887812,0.12051144169153982,0.7340539811747648,0.9722905031112061,0.3627703187229159,0.0
2006-09-13,NZD,EUR,USD,AUD,NZD,EUR,0,0,-0.2970116132026357,-0.28084129747557585,-0.18104876928274338,1.3190872341436233,-0.045183458803677023,0.0
2006-09-14,NZD,USD,NZD,GBP,NZD,EUR,NZD,0,0.06809246106842526,0.3017480946210682,0.5214515236614758,1.0805908832655975,0.18646278620253476,1.0805908832655975
2006-09-15,NZD,USD,NZD,AUD,NZD,EUR,NZD,0,0.13609225357207322,-0.5147775525037313,-0.2932063458500944,0.6568806546107142,-0.1071583351319294,0.6568806546107142
2006-09-18,NZD,EUR,NZD,AUD,NZD,EUR,NZD,0,0.12740498785990262,0.6585550323345624,0.2940685735689508,0.0870131697112253,0.4968410721952976,0.0870131697112253
2006-09-19,EUR,NZD,NZD,AUD,NZD,EUR,0,0,-0.23752866119850502,-0.48066359181866414,-0.1759210543342049,-0.9690905065161681,-0.6966322995303753,0.0
2006-09-20,GBP,NZD,NZD,AUD,NZD,EUR,0,0,-0.13605104999219186,-0.04696271602542268,0.14008023240796863,-0.3485626726795643,-0.011308562057632532,0.0
2006-09-21,GBP,NZD,NZD,AUD,NZD,EUR,0,0,-0.9196200686333644,-0.1946263665320913,-0.14891107357331013,-0.24614902888554502,-0.31685685185999235,0.0
2006-09-22,GBP,USD,NZD,AUD,NZD,USD,0,0,0.13750088679580497,0.22189937285159722,0.12201928504629311,0.07791890726460693,-0.7095016755394812,0.0
2006-09-25,EUR,AUD,NZD,AUD,NZD,AUD,0,AUD,-0.047202460316109196,-0.39586444207490024,-0.10381210759240478,0.9343384940489585,0.3144132366009966,-0.3144132366009966
2006-09-26,NZD,EUR,NZD,USD,NZD,USD,NZD,0,0.5795759008994317,0.10105029192135628,0.2891737612817247,-0.6942670660867623,0.2621419677838466,-0.6942670660867623
2006-09-27,USD,NZD,NZD,EUR,NZD,USD,0,0,0.2561064139670055,0.4104983750314428,-0.04955875248885411,-0.17218489014373395,0.18187567408740613,0.0
2006-09-28,EUR,NZD,GBP,AUD,NZD,USD,0,0,0.2554456881188827,0.24127109051199636,-0.4417448543458047,-0.06096035162872493,-0.011340641265644713,0.0
2006-09-29,USD,GBP,USD,NZD,NZD,AUD,0,0,0.2887752449924008,0.07353436262398372,0.022639132912227744,-0.13365796708409983,-0.17022415025369497,0.0
2006-10-02,USD,AUD,EUR,NZD,NZD,AUD,0,0,-0.3472253182177254,0.13362654784763173,0.479810595409802,0.8095444114291528,0.05683235383600049,0.0
2006-10-03,NZD,USD,GBP,AUD,NZD,AUD,0,0,0.32294118188640475,0.2935698072269677,0.3018281745386098,-0.03351505020472434,-0.37490821886568826,0.0
2006-10-04,USD,AUD,EUR,AUD,NZD,AUD,0,AUD,-0.2033083328755514,-0.3459315108596095,-0.18863605679709794,0.6653413552450527,0.17105016798761863,-0.17105016798761863
2006-10-05,NZD,EUR,NZD,AUD,NZD,AUD,NZD,0,0.03820201958451008,-0.12016550794602399,-0.391484108317286,0.08966273228878663,0.0,0.08966273228878663
2006-10-06,NZD,GBP,NZD,AUD,NZD,AUD,NZD,0,0.9375891528274671,0.08689004615369811,0.46530483215434515,0.05119134353697152,0.5692167814723925,0.05119134353697152
2006-10-09,USD,NZD,USD,GBP,NZD,AUD,0,0,0.02521753490900558,0.11352131482158523,-0.08993072925539414,0.2430320295018884,0.21508087987631708,0.0
2006-10-10,NZD,GBP,USD,GBP,NZD,AUD,0,0,0.5714768614033527,0.013343298229240297,-0.18003022227740528,0.7681477024249928,0.4913561104617159,0.0
2006-10-11,NZD,GBP,NZD,GBP,NZD,AUD,NZD,0,0.0501422151804265,0.0,0.1307581738134278,-0.10510077366303605,-0.14050469864040904,-0.10510077366303605
2006-10-12,GBP,AUD,NZD,GBP,NZD,AUD,0,0,-0.3006770235179479,-0.026683036061381227,-0.08105544537380105,-0.34098187654924006,0.9455245406475576,0.0
2006-10-13,AUD,NZD,NZD,EUR,NZD,EUR,0,0,0.30995652900585036,-0.11340772239304409,0.07661713943700743,-0.02544425306804099,0.13381216121060024,0.0
2006-10-16,USD,EUR,NZD,EUR,NZD,EUR,0,EUR,-0.651410383508022,-0.3840225503569106,-0.24767101977657413,-0.03816638661482408,-0.23386047520081998,0.3840225503569106
2006-10-17,NZD,USD,AUD,EUR,NZD,GBP,0,0,-0.29421526295789757,-0.2581170661303922,0.2076523321624446,0.021634582005414238,-0.27904901241107005,0.0
2006-10-18,GBP,USD,AUD,EUR,NZD,EUR,0,0,0.2782242891463893,0.22853823225543746,0.049554289786812866,0.3855617488572216,0.5003427847649844,0.0
2006-10-19,AUD,GBP,AUD,EUR,NZD,EUR,0,0,-0.5549046986395689,0.14084012675714686,-0.04952974567310475,0.15211401636514577,-0.09690223835333578,0.0
2006-10-20,NZD,USD,AUD,EUR,NZD,EUR,0,0,0.28745685728284176,0.2009026106711831,0.6171774044261724,0.31641563503435055,0.256414007534822,0.0
2006-10-23,GBP,EUR,AUD,USD,NZD,AUD,0,0,0.5901171236166958,0.06016013876299908,0.04925032789144801,-0.20187188720278693,0.4003120306125929,0.0
2006-10-24,USD,NZD,AUD,EUR,NZD,EUR,0,0,0.06704813213149752,0.12022755173959343,0.0760754335620284,-0.2781304993009548,0.3566270826518947,0.0
2006-10-25,AUD,NZD,AUD,USD,NZD,EUR,0,0,-0.3601342543388397,0.07338755807557718,-0.07154838734328983,-1.0484227667408308,-0.013244424206870775,0.0
2006-10-26,EUR,NZD,AUD,NZD,NZD,EUR,0,0,-0.5043275346429787,0.15333048502603752,0.12082349800244252,-0.1755230870480906,-0.156731008175659,0.0
2006-10-27,EUR,USD,AUD,NZD,NZD,EUR,0,0,-0.718092492855138,-0.43266585566787974,-0.38437498401592274,-0.09754611114929368,-0.13045152996526976,0.0
2006-10-30,NZD,USD,AUD,USD,NZD,EUR,0,0,0.07658608735201522,-0.006681713272893575,0.21984485985300228,0.5781148494448995,0.09962803955461119,0.0
2006-10-31,NZD,EUR,AUD,USD,NZD,EUR,0,0,-0.6887148664145637,-0.31423493861594265,-0.2104137668340611,0.140504035081368,0.03317348136198106,0.0
2006-11-01,NZD,USD,AUD,USD,NZD,EUR,0,0,0.3510239914404467,0.27497544368688676,0.29609855548757835,0.5612178615410857,0.27636524710390464,0.0
2006-11-02,NZD,EUR,AUD,USD,NZD,EUR,0,0,-0.0767821334302421,0.09363881666255569,-0.04920406671713451,0.1395238653742803,-0.06614216646378956,0.0
2006-11-03,NZD,USD,AUD,USD,NZD,USD,0,USD,0.6617092540215141,0.2071585900613293,0.3535504836479575,0.07600404092178437,0.12685919672787982,-0.6617092540215141
2006-11-06,USD,NZD,AUD,USD,NZD,EUR,0,0,0.24174364495912481,0.2767359746286502,0.03121301450013103,0.02530900205763853,0.35255847185156064,0.0
2006-11-07,AUD,NZD,AUD,USD,NZD,EUR,0,0,-0.5076988260041659,-0.0764791309486701,-0.1114529012175236,-0.3416381718800432,-0.26898254272892386,0.0
2006-11-08,EUR,USD,AUD,USD,NZD,EUR,0,0,0.19560786184502632,0.03993931823289554,0.15174343550625746,-0.26536265632339795,-0.07705823166685999,0.0
2006-11-09,USD,NZD,NZD,USD,NZD,EUR,0,0,-0.012731847856106704,0.5721030532599869,0.07576356165712728,-0.20496633736528658,-0.17626532844767784,0.0
2006-11-10,EUR,NZD,EUR,USD,NZD,USD,0,0,-0.21647545089499287,-0.1256695275972386,0.03561765581194809,-0.30615877744377684,-0.6235541745948314,0.0
2006-11-13,GBP,AUD,EUR,AUD,NZD,AUD,0,AUD,0.07656656218277824,-0.1457058167423475,-0.2982409023585597,-0.6525938915837193,-0.23876544201516525,0.23876544201516525
2006-11-14,USD,NZD,EUR,NZD,NZD,AUD,0,0,0.008503048936514546,-0.033165119281586275,-0.4196814266171023,0.4379237119500612,0.2927757797176467,0.0
2006-11-15,NZD,GBP,EUR,NZD,NZD,AUD,0,0,0.22101507784719754,0.3051960266405196,-0.16140630433472136,-0.384717926190159,0.04106304943740646,0.0
2006-11-16,EUR,NZD,EUR,NZD,NZD,AUD,0,0,0.28837687318943317,0.026464179693186374,0.2425042943611455,1.094230781129979,0.5325678148907276,0.0
2006-11-17,NZD,EUR,EUR,NZD,NZD,USD,0,0,-0.30869238021304923,-0.07274210386429836,-0.00447742441594956,-0.08913752185447654,0.05518491493321509,0.0
2006-11-20,AUD,USD,EUR,NZD,NZD,USD,0,0,0.16542922148397032,0.13897605255703827,0.3360064412172292,0.6245193340392197,0.22060108114221322,0.0
2006-11-21,NZD,EUR,EUR,AUD,NZD,USD,0,0,-0.1948025387719876,0.033034490185857024,-0.05804825813324754,-0.050656475843857685,-0.05503307442429328,0.0
2006-11-22,EUR,USD,EUR,GBP,NZD,USD,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-23,USD,USD,EUR,GBP,NZD,USD,0,0,-1.3323147858240403,-0.5218955616145826,-0.48697508331048134,-1.4320172733119474,-0.8148858976590789,0.0
2006-11-24,GBP,NZD,EUR,USD,AUD,USD,0,0,-0.6708512959636259,0.9098121267952841,0.5656794809024923,-0.12342591012263204,0.06661214477299282,0.0
2006-11-27,EUR,USD,EUR,USD,EUR,USD,EUR,USD,0.502209578130608,0.335643156214549,0.45089040483747844,-0.0823790779141298,0.1775254265896642,0.335643156214549
2006-11-28,USD,NZD,EUR,USD,EUR,USD,0,0,-0.03446275147110933,0.49193228845094694,0.7288562418051203,1.5331032851118032,0.6977486399710742,0.0
2006-11-29,NZD,USD,EUR,USD,AUD,USD,0,USD,0.31888541797351344,-0.09791080784533612,-0.06176898010964438,0.177641662207062,0.18697555253952558,-0.31888541797351344
2006-11-30,USD,EUR,GBP,USD,AUD,USD,0,0,-0.6443298884607485,0.13720548622562223,0.4061622847805646,0.11400122959366321,0.14272136133397506,0.0
2006-12-01,GBP,USD,GBP,USD,AUD,USD,0,USD,-0.3631631330772822,0.3849392062662327,0.3473633954902633,0.13917081107972518,-0.28502755179908856,0.3631631330772822
2006-12-04,EUR,USD,GBP,USD,AUD,USD,0,USD,0.11281545572405793,-0.013001606903406682,0.12268809823818838,0.45483335870037944,0.03298018865305341,-0.11281545572405793
2006-12-05,NZD,EUR,GBP,USD,AUD,USD,0,0,-0.3597442036508691,-0.5200227969329285,-0.7330429110537495,-0.7671998414820802,-0.6594114608282742,0.0
2006-12-06,USD,NZD,GBP,USD,EUR,USD,0,0,0.32624298664196694,0.11762149925984566,-0.05510856461227176,0.21546028600463174,0.04425369598124451,0.0
2006-12-07,USD,GBP,GBP,USD,EUR,USD,0,0,-0.12573416879129162,-0.1631640764967024,-0.2911352761332697,0.20235697828117072,0.36492516857351553,0.0
2006-12-08,AUD,GBP,NZD,USD,AUD,USD,0,0,0.9594058591363641,0.20265251756550473,0.4556777865331485,0.5427240779463549,0.5068301825094768,0.0
2006-12-11,USD,EUR,NZD,USD,AUD,USD,0,0,0.4299965645416126,0.9329383781045975,0.77508893736149,0.8699386545372834,0.4823530317015434,0.0
2006-12-12,EUR,USD,NZD,USD,AUD,USD,0,USD,-0.06850644964115915,0.18744313460548057,0.5244054270157061,0.5065216309717346,0.19636991991049957,0.06850644964115915
2006-12-13,GBP,USD,NZD,USD,AUD,USD,0,USD,0.6084033696950986,0.11612430695564502,0.4042985434532964,0.7986585265047363,0.5117609314507554,-0.6084033696950986
2006-12-14,NZD,EUR,NZD,USD,AUD,USD,0,0,0.3449440138528548,-0.1353212172891749,0.0909211330852866,-0.362383358969276,-0.07583110895413858,0.0
2006-12-15,USD,NZD,NZD,EUR,AUD,USD,0,0,0.18673447026624768,-0.3645882667327238,-0.2984826953634223,0.2958918283362699,-0.7480429618296203,0.0
2006-12-18,NZD,AUD,NZD,EUR,NZD,USD,NZD,0,0.02117498683349428,0.16515325593635666,-0.22995435140644727,0.270437891616071,0.6772202037360842,0.270437891616071
2006-12-19,AUD,GBP,NZD,EUR,AUD,USD,0,0,-0.04234747026694574,0.7629591671025837,1.1502519276207268,0.8459022238417768,0.4882332500559139,0.0
2006-12-20,GBP,USD,NZD,EUR,GBP,USD,0,0,0.2669221305903191,0.09625844378755577,-0.03224357696793856,0.03646824521983394,0.3023091891532159,0.0
2006-12-21,AUD,GBP,NZD,EUR,GBP,USD,0,0,-0.03802930074445765,-0.08974894847001424,-0.2236385097652116,0.14582907430662484,-0.19375705298092516,0.0
2006-12-22,NZD,GBP,NZD,EUR,NZD,USD,NZD,0,0.3973632275564354,0.07058107542099457,0.28448433711611987,0.8372706969420607,0.4033655569375627,0.8372706969420607
2006-12-25,NZD,EUR,NZD,EUR,NZD,USD,NZD,0,0.07578638980263452,0.10258296770520037,0.06017338066055533,0.2166068694114731,0.11385822524259126,0.2166068694114731
2006-12-26,NZD,GBP,NZD,EUR,NZD,USD,NZD,0,0.22719983236387797,0.03843041280440218,0.04295139321983665,0.13208526892882766,-0.04291125262055884,0.13208526892882766
2006-12-27,USD,AUD,NZD,EUR,NZD,USD,0,0,-0.2770563591332986,-0.1984873691454725,-0.22326707913224997,-0.21585358735249915,0.0322013504912233,0.0
2006-12-28,AUD,USD,NZD,EUR,NZD,USD,0,0,0.10102942230618694,0.2887099641550206,0.3743846711881327,0.7451060610547788,0.7833412473597257,0.0
2006-12-29,AUD,USD,NZD,EUR,NZD,USD,0,0,0.11774549020335812,0.4989756542673973,-0.0428750711749748,-0.014315921908059082,-0.10647197196619329,0.0
2007-01-01,EUR,AUD,NZD,USD,NZD,USD,0,0,-0.1092046811308589,0.03181909040526065,0.12867384070831545,-0.005962028884798354,0.1769349464409542,0.0
2007-01-02,AUD,USD,NZD,USD,NZD,USD,0,USD,-0.05887420911842023,0.3818047259428248,0.436926230796697,0.13959261712990223,0.6000925567173798,0.05887420911842023
2007-01-03,AUD,USD,AUD,USD,NZD,USD,0,USD,0.4207337726419791,-0.35499052842710155,-0.6653292747353823,0.35744435918858564,-0.07403457701201654,-0.4207337726419791
2007-01-04,USD,GBP,NZD,GBP,NZD,USD,0,0,-0.44410825838830936,-1.049690902504119,-0.8973407346309803,-1.912620202813442,-1.5558860800942709,0.0
2007-01-05,USD,NZD,USD,GBP,NZD,USD,0,0,-0.19358280638431813,-0.8357900534155749,-0.8448194026318467,-1.4754496198092548,-0.6558440988508996,0.0
2007-01-08,USD,NZD,USD,NZD,NZD,USD,0,0,0.1011933844953461,0.3176803792299676,0.6160718714514735,0.7985276581011558,0.3354951877429624,0.0
2007-01-09,NZD,USD,USD,NZD,NZD,USD,0,0,0.5054811448539809,0.18742878105713068,0.46030813106336943,0.5606326232340031,0.46381222028055724,0.0
2007-01-10,NZD,EUR,USD,NZD,NZD,USD,0,0,0.19278769627464332,-0.24513280372809865,-0.1858704428927216,-0.45449035303725127,-0.3435684957281415,0.0
2007-01-11,USD,NZD,USD,NZD,NZD,USD,0,0,0.6651034694756586,0.3200951365372573,1.2992074628303651,0.858335890088413,1.0558105582370914,0.0
2007-01-12,GBP,EUR,USD,NZD,NZD,USD,0,0,-0.054016051244676344,0.1966080802979997,0.7395988630046313,0.47079555321585254,0.591684741065035,0.0
2007-01-15,GBP,USD,GBP,EUR,NZD,USD,0,0,0.14967595374884013,0.22516137366794808,0.38830134463707644,0.7196912162416691,0.02648921158936446,0.0
2007-01-16,NZD,AUD,GBP,EUR,NZD,USD,0,0,0.2905998563819123,0.14764169474330568,0.12893743273825198,-0.6668404984330079,0.10596112145151437,0.0
2007-01-17,USD,NZD,USD,EUR,NZD,USD,0,0,-0.14488206840912454,0.03204912856591413,0.3271949229449289,0.29422692021019436,0.4762880315977158,0.0
2007-01-18,AUD,USD,GBP,NZD,NZD,USD,0,0,0.5430491986051944,0.70159922504478,0.740635767588671,0.8441619304401016,0.8321931033263397,0.0
2007-01-19,NZD,USD,GBP,EUR,NZD,USD,0,0,0.04123283016572721,0.003184476840445427,-0.01462171786572597,0.059362884871339006,-0.020898738200825218,0.0
2007-01-22,NZD,AUD,GBP,EUR,NZD,USD,0,0,0.2472824369538884,0.21632394340627137,0.44493751616416777,0.919664835352374,0.10449958903311352,0.0
2007-01-23,NZD,AUD,GBP,EUR,NZD,USD,0,0,0.03289007944744515,0.5840887569235287,0.31818628675810423,0.2528120076598084,0.532353330469526,0.0
2007-01-24,EUR,USD,GBP,USD,NZD,USD,0,USD,-0.6411362692851363,-1.0982707282804705,-1.3806550011805196,-0.8562084666232761,-2.0662422533640368,0.6411362692851363
2007-01-25,USD,AUD,GBP,USD,NZD,USD,0,0,0.5873586206195824,0.4020708870995593,0.44984110934334076,0.14196468509997118,-0.3180693943262147,0.0
2007-01-26,USD,AUD,NZD,AUD,NZD,USD,0,0,-0.0822423530988603,-0.20976469342173232,-0.28878215534601237,-0.19019859408242468,0.03723001846327456,0.0
2007-01-29,AUD,GBP,NZD,AUD,NZD,USD,0,0,0.17285298227442958,0.4968461379733169,0.19728056156236295,0.24973492303059786,-0.04252928116267318,0.0
2007-01-30,EUR,AUD,EUR,AUD,NZD,USD,0,0,-0.0246497781833388,-0.0063445302363795975,0.008373764446267806,-1.251472959605282,-0.164866011065401,0.0
2007-01-31,GBP,NZD,EUR,AUD,GBP,USD,0,0,-0.7479214649541377,-0.34228784542041923,-0.7037208167584463,-0.4722580654577202,-0.22373650448228588,0.0
2007-02-01,AUD,USD,EUR,AUD,GBP,USD,0,0,0.04140064713387126,0.0,0.2193648031075579,-1.0270927127438934,-0.1815250039246763,0.0
2007-02-02,GBP,NZD,EUR,AUD,GBP,AUD,0,0,0.1531373162213301,-0.27350714364050566,0.09259837316661912,0.3883962825522502,0.14976399724107026,0.0
2007-02-05,NZD,EUR,EUR,AUD,NZD,EUR,0,0,-0.6735835554409042,-0.8674026842195426,-0.9125691703662842,-0.5077961233155959,-0.4486282696196331,0.0
2007-02-06,AUD,GBP,USD,NZD,NZD,EUR,0,0,-0.14977559054643041,0.2573564782363702,0.4116803500571642,-0.753436310224953,0.11266454975520368,0.0
